Gene	TCGA-3C-AAAU-01A-11R-A41G-13	TCGA-3C-AALI-01A-11R-A41G-13	TCGA-3C-AALJ-01A-31R-A41G-13	TCGA-3C-AALK-01A-11R-A41G-13	TCGA-4H-AAAK-01A-12R-A41G-13	TCGA-5L-AAT0-01A-12R-A41G-13	TCGA-5L-AAT1-01A-12R-A41G-13	TCGA-5T-A9QA-01A-11R-A41G-13	TCGA-A1-A0SB-01A-11R-A143-13	TCGA-A1-A0SD-01A-11R-A114-13	TCGA-A1-A0SF-01A-11R-A143-13	TCGA-A1-A0SG-01A-11R-A143-13	TCGA-A1-A0SI-01A-11R-A143-13	TCGA-A1-A0SN-01A-11R-A143-13	TCGA-A1-A0SQ-01A-21R-A143-13	TCGA-A2-A04N-01A-11R-A114-13	TCGA-A2-A04U-01A-11R-A114-13	TCGA-A2-A04W-01A-31R-A114-13	TCGA-A2-A0CK-01A-11R-A22I-13	TCGA-A2-A0CL-01A-11R-A114-13	TCGA-A2-A0CO-01A-13R-A22I-13	TCGA-A2-A0CR-01A-11R-A22I-13	TCGA-A2-A0CS-01A-11R-A114-13	TCGA-A2-A0CV-01A-31R-A114-13	TCGA-A2-A0CW-01A-21R-A114-13	TCGA-A2-A0D3-01A-11R-A114-13	TCGA-A2-A0EP-01A-52R-A22V-13	TCGA-A2-A0ES-01A-11R-A114-13	TCGA-A2-A0EW-01A-21R-A114-13	TCGA-A2-A0T3-01A-21R-A114-13	TCGA-A2-A1FV-01A-11R-A13P-13	TCGA-A2-A1FW-01A-11R-A13P-13	TCGA-A2-A1FX-01A-11R-A13P-13	TCGA-A2-A1FZ-01A-51R-A14C-13	TCGA-A2-A1G0-01A-11R-A13P-13	TCGA-A2-A1G1-01A-21R-A13P-13	TCGA-A2-A1G4-01A-11R-A13P-13	TCGA-A2-A1G6-01A-11R-A13P-13	TCGA-A2-A259-01A-11R-A16E-13	TCGA-A2-A25A-01A-12R-A16E-13	TCGA-A2-A25B-01A-11R-A168-13	TCGA-A2-A25C-01A-11R-A168-13	TCGA-A2-A25D-01A-12R-A16E-13	TCGA-A2-A25E-01A-11R-A168-13	TCGA-A2-A25F-01A-11R-A168-13	TCGA-A2-A3KC-01A-11R-A214-13	TCGA-A2-A3KD-01A-12R-A214-13	TCGA-A2-A3XS-01A-11R-A22V-13	TCGA-A2-A3XT-01A-11R-A22V-13
hsa-miR-885-5p|MIMAT0004947	3.562028	NA	NA	1.264882	0.81086	0.546712	0.59175	0.275127	0.418142	0.243511	0.383616	1.390323	1.237654	NA	3.705275	0.377083	46.986617	0.27299	0.297994	NA	0.271877	NA	1.595978	NA	0.761193	0.382526	0.488975	0.321133	1.381438	0.282444	0.775916	0.756175	NA	23.316405	0.285507	0.382485	2.727667	0.407537	0.980469	NA	0.622977	2.181792	0.336459	1.699004	3.952671	NA	NA	0.830426	0.334197
hsa-miR-885-3p|MIMAT0004948	0.187475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-877-5p|MIMAT0004949	3.468291	2.045012	1.863908	0.474331	0.486516	0.273356	0.4734	0.825381	1.254426	1.948088	0.127872	0.695161	NA	0.275384	NA	NA	5.638395	0.818971	0.595988	0.892962	0.951572	0.564596	NA	0.220397	2.791041	NA	0.97795	0.321133	0.690719	0.564888	0.387958	3.024698	0.320729	2.302855	1.142028	5.737269	1.636599	0.815073	4.902345	0.294464	3.737862	7.63627	2.355213	9.344524	7.905341	0.939556	1.134152	4.428941	2.33938
hsa-miR-877-3p|MIMAT0004950	0.656163	0.157309	0.109642	NA	NA	NA	NA	0.275127	0.418142	0.487022	NA	NA	NA	NA	NA	0.377083	1.127679	0.54598	NA	NA	0.135939	NA	NA	NA	0.676616	NA	0.19559	NA	NA	NA	NA	0.756175	0.320729	1.439284	0.285507	0.382485	1.091067	NA	NA	NA	0.622977	3.272687	NA	2.548506	2.964503	NA	NA	0.968831	0.334197
hsa-miR-887-3p|MIMAT0004951	2.155965	2.516938	8.771325	3.004095	2.432579	3.553627	2.130301	6.052794	11.289844	1.948086	1.790207	27.806453	3.30041	1.652303	0.617546	1.885416	2.631251	5.459806	3.724927	5.357769	1.903141	2.822982	3.989946	2.644766	15.139286	2.677684	9.681697	8.991711	2.762876	5.931323	8.535081	19.660537	22.130273	7.484277	4.568109	4.9723	32.732009	2.037683	1.960938	3.386326	11.836562	10.908956	5.046884	50.970131	2.964504	7.248011	3.780507	3.736919	2.33938
hsa-miR-665|MIMAT0004952	NA	0.157309	NA	NA	NA	NA	NA	NA	1.254427	0.243511	0.63936	NA	0.412551	NA	NA	0.754166	0.375893	0.818971	NA	NA	NA	0.282298	0.265996	0.440794	NA	0.382526	0.684565	NA	1.381438	0.282444	NA	0.252058	0.320729	0.287857	NA	NA	0.545533	NA	NA	NA	NA	NA	NA	NA	NA	0.134222	0.189025	NA	0.334197
hsa-miR-873-5p|MIMAT0004953	NA	0.157309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751786	NA	NA	NA	0.135939	NA	NA	NA	NA	NA	NA	0.321133	NA	NA	NA	NA	NA	NA	NA	12.239505	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134222	NA	NA	NA
hsa-miR-543|MIMAT0004954	NA	0.314618	1.315699	0.474331	0.648688	0.273356	1.30185	1.375635	2.508854	0.243511	NA	NA	0.412551	0.275384	NA	0.377083	0.751786	0.54598	0.148997	0.297654	0.679694	0.988043	0.531992	0.440794	0.761193	1.147579	1.369129	0.321133	1.381438	NA	NA	0.252058	NA	0.287857	0.571014	1.912424	0.545533	0.407537	0.980469	0.736158	1.245954	NA	NA	NA	5.929006	1.073779	0.378051	0.415213	0.334197
hsa-miR-374b-5p|MIMAT0004955	50.524537	38.855221	37.387765	33.203161	30.163976	33.212742	69.353125	64.929974	128.369704	56.738016	37.722219	59.088713	29.703704	12.392273	17.908829	7.541665	118.030384	52.687139	43.209164	71.734582	35.072158	36.839919	52.13531	35.924747	32.900459	52.40611	97.697105	54.271402	43.51529	45.191027	96.98956	49.907518	39.128888	36.845677	31.120239	141.901755	158.750246	32.195396	80.398463	56.831367	52.330059	47.999406	133.574194	59.465153	28.656863	33.958281	38.561163	65.880492	48.458597
hsa-miR-374b-3p|MIMAT0004956	2.249702	1.10116	1.754265	2.213544	2.594751	1.230102	3.313801	2.201016	2.926995	1.461065	2.045951	1.390323	2.062757	1.101536	1.852638	NA	4.886608	1.910932	1.04298	1.785923	1.495325	1.129193	1.329981	1.983575	0.761193	2.295158	1.760309	4.174724	1.381438	0.847332	5.043456	1.764407	2.2451	0.863571	1.713041	3.059877	4.909801	1.630147	NA	0.88339	1.245954	NA	2.018754	1.699004	NA	1.342223	1.134151	1.522446	2.005183
hsa-miR-760|MIMAT0004957	14.435583	0.629235	1.973552	0.47433	NA	0.410034	0.4734	0.275127	0.836285	5.113727	2.173823	0.695161	0.825102	NA	8.028097	2.262499	14.659825	0.818971	1.936961	4.167155	1.223448	0.564596	2.92596	1.54278	4.651735	2.295158	0.39118	NA	2.762876	0.847332	5.431414	1.512349	6.414573	1.439285	2.855068	2.677394	4.364266	0.407537	8.824221	1.472317	27.410983	5.454479	6.39272	32.281083	15.810683	0.402666	0.756101	7.473837	6.683944
hsa-miR-301b-3p|MIMAT0004958	1.406063	0.629234	1.863906	0.31622	NA	0.273356	0.11835	0.275127	NA	0.243511	0.383616	NA	0.825103	0.550768	0.617546	NA	3.75893	0.81897	0.595988	2.083577	NA	NA	0.531992	0.220397	0.84577	NA	0.39118	NA	NA	1.694664	0.387958	0.756174	0.320729	0.287857	NA	2.677393	2.182133	NA	NA	NA	0.622977	NA	NA	3.398009	NA	0.268445	NA	5.120961	1.670986
hsa-miR-216b-5p|MIMAT0004959	NA	NA	0.109642	NA	NA	NA	0.11835	NA	NA	NA	NA	NA	NA	NA	0.617546	NA	NA	NA	0.148997	NA	NA	NA	NA	NA	0.084577	NA	0.097795	NA	NA	0.282444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189025	0.138404	0.668394
hsa-miR-208b-3p|MIMAT0004960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-920|MIMAT0004970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-921|MIMAT0004971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-922|MIMAT0004972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-924|MIMAT0004974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-509-3-5p|MIMAT0004975	NA	NA	NA	0.15811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.336459	NA	NA	0.939557	NA	NA	NA
hsa-miR-933|MIMAT0004976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-934|MIMAT0004977	NA	NA	NA	NA	NA	0.273356	0.11835	NA	10.871702	0.243511	0.255744	2.780646	NA	0.550768	0.617546	0.377083	178.925037	NA	0.446991	NA	NA	0.282298	NA	NA	0.676616	NA	0.19559	0.321133	0.690719	NA	NA	NA	NA	NA	0.285507	4.207331	NA	1.630147	NA	NA	NA	NA	NA	NA	9.881677	0.671112	0.189025	58.26825	0.334197
hsa-miR-935|MIMAT0004978	6.561628	0.629234	2.631397	0.316221	2.594751	0.136678	0.59175	8.804064	0.418142	0.730532	0.767232	2.780645	NA	0.275384	31.494839	NA	0.751786	5.186816	0.446991	1.785923	0.95157	0.423447	0.797989	0.881588	30.193995	0.382526	2.053693	0.642266	4.144314	45.47347	NA	18.904363	0.320729	0.575714	1.142027	0.76497	1.636599	1.630147	1.960938	0.736158	19.93526	26.181494	4.037508	1.699004	12.84618	0.536889	0.567076	1.522449	0.334197
hsa-miR-936|MIMAT0004979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-937-3p|MIMAT0004980	1.874751	2.988865	9.429174	1.739212	0.973032	1.230102	0.82845	0.825381	0.836284	5.357238	0.63936	13.208065	1.237653	1.927687	4.322822	3.393749	4.134823	1.910932	0.893983	3.274192	0.543755	0.141149	1.32998	0.881589	35.776077	1.530105	0.39118	0.963399	2.072157	1.129776	NA	7.561745	3.207287	1.439285	0.571014	3.059878	0.545533	0.407537	3.921876	1.472316	76.626159	13.090749	2.355213	27.18407	14.822515	0.402667	2.268303	17.854167	1.336788
hsa-miR-938|MIMAT0004981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407537	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968831	0.334197
hsa-miR-939-5p|MIMAT0004982	0.937377	0.786544	0.219284	0.632441	0.648688	0.136678	0.59175	0.825381	0.836285	0.243511	1.406592	0.695161	1.650205	0.826152	4.940368	5.656248	2.255358	0.54598	0.595988	0.297654	0.271878	0.564596	1.063984	0.881588	2.452733	1.147579	0.78236	1.605664	NA	1.977108	0.387958	2.268523	0.320729	0.287857	1.142028	0.382485	2.182132	0.407537	0.980469	0.88339	8.0987	1.090896	3.36459	3.398008	NA	0.134222	0.189025	2.21447	2.339379
hsa-miR-940|MIMAT0004983	6.186679	1.10116	1.315699	0.948661	0.324344	0.68339	0.59175	1.650762	5.017708	1.217554	4.219774	9.037097	3.300411	3.029222	3.08773	3.016666	26.688398	4.913826	1.48997	10.120232	1.087509	1.270342	2.127971	2.865164	7.781085	5.355369	2.053693	0.963398	3.453595	6.213766	3.103665	11.846735	2.565829	6.908565	0.571014	12.239507	3.818733	NA	1.960938	1.619547	13.705492	4.363582	7.402097	39.077101	0.988168	0.939556	3.591481	19.099807	9.691718
hsa-miR-941|MIMAT0004984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-942-5p|MIMAT0004985	4.780617	7.236195	3.618171	3.004094	1.62172	3.553628	2.367	18.433509	7.944704	2.435109	4.603389	4.86613	3.300411	2.203072	4.322822	0.377083	22.929471	3.821864	4.469913	15.478	2.310956	5.081369	2.659963	3.96715	6.343275	2.295158	6.74785	4.816989	2.072157	3.389327	1.551832	1.764406	8.659672	5.181425	2.569562	4.589816	5.455333	0.815074	4.902345	1.030622	6.852746	4.363583	7.738556	7.64552	11.858013	3.89245	3.402455	8.996286	17.378256
hsa-miR-943|MIMAT0004986	0.187476	NA	NA	NA	NA	0.136678	NA	NA	0.418142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282444	NA	0.504116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189025	NA	NA
hsa-miR-944|MIMAT0004987	1.874751	0.629234	0.767492	3.320317	0.973032	2.323525	1.4202	0.825381	15.471267	1.704576	1.406591	NA	NA	NA	NA	NA	0.375893	0.27299	3.277937	1.190616	2.446895	1.55264	NA	3.085561	1.014924	0.382526	1.075744	3.532458	0.690719	1.41222	1.163874	0.252058	1.603644	1.439285	1.427534	NA	NA	2.852757	5.882814	6.183724	NA	2.181791	2.355213	NA	NA	1.476447	3.969531	0.415213	1.670986
hsa-miR-297|MIMAT0004450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1178-3p|MIMAT0005823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138404	NA
hsa-miR-1179|MIMAT0005824	0.562425	NA	0.109642	NA	NA	NA	NA	NA	NA	NA	0.127872	NA	NA	NA	NA	NA	NA	0.27299	0.148997	NA	NA	0.141149	NA	NA	0.338308	NA	0.39118	NA	NA	0.564888	0.387958	NA	NA	NA	0.285507	NA	NA	NA	NA	0.147232	NA	NA	NA	NA	NA	0.268444	NA	0.415212	NA
hsa-miR-1180-3p|MIMAT0005825	32.620666	14.315081	41.554144	11.067721	13.460269	6.423864	24.261759	45.94621	10.453558	10.714477	4.731261	22.940323	2.475308	6.609213	3.08773	11.689581	31.199113	4.913826	7.896847	13.989732	9.78758	7.904351	13.033827	7.052711	37.213888	24.481686	8.801542	9.633976	10.360783	13.557307	4.655499	5.797339	9.30113	21.301407	2.569561	1.912423	16.911537	4.075367	35.296885	6.183724	66.658527	87.271649	9.084391	118.080805	88.935091	23.220484	25.32939	47.057495	17.378255
hsa-miR-1181|MIMAT0005826	0.093738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084577	0.382526	0.19559	NA	NA	0.847332	NA	NA	NA	0.863571	NA	0.382485	0.545533	0.407537	NA	NA	NA	1.090896	NA	0.849502	NA	NA	NA	0.276808	0.334197
hsa-miR-1182|MIMAT0005827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1183|MIMAT0005828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1184|MIMAT0005829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1225-5p|MIMAT0005572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097795	0.642266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276809	0.334197
hsa-miR-1225-3p|MIMAT0005573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.377083	NA	NA	0.148997	NA	NA	NA	NA	0.220397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1226-5p|MIMAT0005576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.253731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1226-3p|MIMAT0005577	2.249702	0.786543	2.850681	0.474331	0.486516	0.273356	0.35505	0.275127	3.345139	0.487022	0.767232	2.780645	1.237654	0.275384	1.235092	NA	2.631251	1.637942	0.446991	0.297654	NA	0.282298	1.861974	1.322383	3.721389	1.530105	0.39118	2.890193	NA	0.564888	1.163875	1.512349	2.565829	0.575714	0.571014	3.059877	1.6366	0.407537	2.941407	NA	8.0987	9.818061	1.345836	6.796017	13.834348	0.402667	0.756101	1.937661	1.670986
hsa-miR-1227-3p|MIMAT0005580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751786	0.27299	0.148997	0.297654	NA	NA	0.265996	NA	0.169154	NA	0.19559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622977	NA	NA	0.849502	1.976335	NA	NA	0.138404	NA
hsa-miR-1228-5p|MIMAT0005582	0.281213	0.157309	0.328926	0.632441	0.162172	NA	0.4734	1.375635	0.836285	1.217554	NA	NA	1.237654	NA	1.852638	0.377083	3.383037	0.818971	0.446991	0.595308	0.271878	0.141149	NA	0.440794	1.099501	NA	1.466924	0.642265	1.381438	0.564888	NA	0.252058	0.641457	4.029996	0.856521	0.76497	2.727667	0.815074	0.980469	0.147232	0.622977	1.090896	0.336459	NA	NA	0.536889	0.189025	0.276809	2.005184
hsa-miR-1228-3p|MIMAT0005583	0.468688	0.157309	0.109642	0.316221	0.324344	1.230102	0.35505	1.100508	0.836285	1.217555	0.127872	1.390322	NA	0.275384	NA	0.377083	1.503572	1.910933	0.893983	0.297654	1.087509	0.423447	0.531992	NA	1.353232	0.765052	2.933847	0.321133	2.072157	0.564888	0.775916	0.756174	NA	1.439284	0.856521	0.764969	2.182133	NA	NA	0.588926	NA	NA	0.672918	NA	NA	0.671112	NA	1.107235	4.010366
hsa-miR-1229-3p|MIMAT0005584	1.687276	0.314617	0.438567	0.31622	NA	NA	0.2367	0.825381	0.836284	0.730533	0.255744	1.390323	NA	0.550768	1.852638	NA	1.503572	0.54598	0.446991	0.595308	NA	NA	NA	NA	2.452733	0.765052	0.097795	0.642266	NA	0.282444	NA	0.504116	0.962186	0.575714	NA	1.912424	0.545533	NA	NA	NA	3.114885	3.272688	NA	NA	1.976336	NA	NA	1.245639	NA
hsa-miR-1231|MIMAT0005586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1233-3p|MIMAT0005588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1234-3p|MIMAT0005589	NA	NA	NA	0.15811	NA	NA	NA	NA	0.418142	NA	NA	NA	NA	NA	NA	0.377083	NA	NA	NA	0.297654	NA	NA	NA	NA	0.084577	NA	NA	0.321133	NA	NA	NA	NA	NA	NA	0.285507	NA	0.545533	NA	NA	NA	1.245954	NA	0.336459	1.699004	0.988168	NA	0.189025	0.276809	NA
hsa-miR-1236-3p|MIMAT0005591	0.093738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138404	NA
hsa-miR-1237-3p|MIMAT0005592	0.093738	0.157309	NA	NA	NA	NA	NA	NA	NA	0.243511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.912423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.334197
hsa-miR-1238-3p|MIMAT0005593	0.093738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988168	NA	0.189025	NA	0.334197
hsa-miR-1200|MIMAT0005863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1202|MIMAT0005865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1203|MIMAT0005866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-663b|MIMAT0005867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1204|MIMAT0005868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1205|MIMAT0005869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1206|MIMAT0005870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1207-5p|MIMAT0005871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1207-3p|MIMAT0005872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1208|MIMAT0005873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-548e-3p|MIMAT0005874	0.281213	0.157309	NA	0.47433	0.324344	0.410034	0.7101	3.301524	0.418142	0.243511	0.127872	1.390323	0.412551	0.275384	NA	NA	0.751786	0.27299	0.297994	0.595308	0.679693	0.282298	0.797989	0.220397	0.761193	0.382526	1.075744	NA	NA	0.282444	NA	1.260291	0.641458	0.287857	0.285507	NA	0.545533	NA	NA	0.588926	NA	NA	0.672918	1.699004	NA	0.536889	0.567076	1.799256	1.670986
